REF_AREA;Coğrafi Kapsam;FREQ;Gözlem Sıklığı;INDICATOR;İstatistiksel Gösterge;AY;Ay (DESC);YAKIT_TUR;Yakıt Türü;UNIT_MEASURE;Ölçü Birimi;Zaman (TIME_PERIOD);Gözlem;DONUSUM;Zaman Serisi Dönüşümü;ZAMAN_BICIMI;Zaman Formatı;UNIT_MULT;Birim Çarpanı;CONF_STATUS;Gizlilik Durumu;GOZLEM_DURUMU;Gözlem Durumu;ONDALIK;Ondalık Basamak Sayısı
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2025-11;5311552;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2024-11;4860582;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2023-11;4312931;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2022-11;3789203;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2021-11;3481259;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2020-11;3182771;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2019-11;3031467;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2018-11;3098071;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2017-11;3111183;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2016-11;3025321;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2015-11;2912170;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2014-11;2859781;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2013-11;2890596;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2012-11;2941573;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2011-11;3052040;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2010-11;3206759;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2008-11;3549593;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2007-11;3725090;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2006-11;3847791;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;1;Benzinli;PN;Sayı;2005-11;3890118;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2025-11;32.78;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2024-11;34.31;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2023-11;35.8;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2022-11;36.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2021-11;37.68;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2020-11;38.29;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2019-11;37.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2018-11;36.7;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2017-11;35.23;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2016-11;33.45;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2015-11;31.39;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2014-11;29.May;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2013-11;26.71;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2012-11;24.Kas;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2011-11;21.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2010-11;18.Nis;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2008-11;13.87;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2007-11;Kas.59;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2006-11;Eyl.29;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PT;Yüzde;2005-11;Haz.55;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2025-11;5645037;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2024-11;5531873;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2023-11;5416875;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2022-11;5250887;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2021-11;5152815;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2020-11;4994864;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2019-11;4751432;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2018-11;4547143;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2017-11;4217811;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2016-11;3764105;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2015-11;3298656;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2014-11;2848377;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2013-11;2465793;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2012-11;2075803;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2011-11;1731326;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2010-11;1352611;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2008-11;940682;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2007-11;746375;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2006-11;567981;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;2;Dizel;PN;Sayı;2005-11;375226;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2025-11;30.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2024-11;32.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2023-11;33.59;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2022-11;35.14;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2021-11;35.95;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2020-11;36.77;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2019-11;37.43;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2018-11;37.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2017-11;38.44;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2016-11;39.29;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2015-11;40.49;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2014-11;41.35;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2013-11;41.48;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2012-11;41.15;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2011-11;40.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2010-11;38.23;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2008-11;32.18;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2007-11;27.94;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2006-11;24.49;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PT;Yüzde;2005-11;21.32;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2025-11;5225069;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2024-11;5163524;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2023-11;5083162;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2022-11;4994066;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2021-11;4917035;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2020-11;4796336;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2019-11;4685760;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2018-11;4700449;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2017-11;4602208;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2016-11;4421974;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2015-11;4254722;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2014-11;4054738;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2013-11;3829648;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2012-11;3542790;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2011-11;3232073;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2010-11;2866434;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2008-11;2182817;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2007-11;1798990;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2006-11;1496423;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;6;LPG;PN;Sayı;2005-11;1221600;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2025-11;Mar.79;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2024-11;Şub.27;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2023-11;Oca.41;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2022-11;0.91;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2021-11;0.61;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2020-11;0.24;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2019-11;0.1;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2018-11;0.03;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2017-11;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2016-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2015-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2014-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2013-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PT;Yüzde;2012-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2025-11;652752;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2024-11;365480;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2023-11;213105;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2022-11;129972;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2021-11;83735;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2020-11;31579;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2019-11;12986;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2018-11;4216;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2017-11;860;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2016-11;503;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2015-11;300;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2014-11;97;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2013-11;80;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;20;Hibrit;PN;Sayı;2012-11;51;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2025-11;2.Mar;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2024-11;1.Mar;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2023-11;0.46;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2022-11;0.09;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2021-11;0.04;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2020-11;0.02;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2019-11;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2018-11;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2017-11;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2016-11;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2015-11;0.01;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2014-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2013-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2012-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PT;Yüzde;2011-11;0;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2025-11;348908;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2024-11;165898;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2023-11;69914;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2022-11;13267;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2021-11;5884;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2020-11;2295;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2019-11;1129;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2018-11;938;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2017-11;746;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2016-11;638;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2015-11;553;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2014-11;404;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2013-11;353;;;;;;;;;;;;
TR;Türkiye;M;Aylık;U_MKTS;Motorlu Kara Taşıtları Sayısı;M11;Kasım;5;Elektrik;PN;Sayı;2012-11;116;;;;;;;;;;;;
